SKU,ON_HAND_QTY,QTY_COMMITTED,QTY_BACKORDERED,UNFULFILLED_QTY,AVAILABLE_ON_HAND_QTY,CURRENT_INVENTORY_POSITION
R141025-05,0,0,2,2,0,-2
TAPTST9BUR,0,0,16,16,0,-16
D129002-01,1,1,4,5,0,-4
B117001-29,110,7,0,7,103,103
B86014-07,4,4,1,5,0,-1
B117001-36,119,3,0,3,116,116
D84021-02,32,1,0,1,31,31
B117001-18,315,6,0,6,309,309
B86015-06,12,12,17,29,0,-17
C97007-02,0,0,9,9,0,-9
B86003-04,0,0,5,5,0,-5
B15223-05,3,3,15,18,0,-15
D121010-03,51,6,0,6,45,45
D116006-02,28,1,0,1,27,27
D86001-10,9,0,0,0,9,9
D121010-01,130,8,0,8,122,122
P84071-02-C,92,0,0,0,92,92
P120009-02-C,53,15,0,15,38,38
B121020-01,47,0,0,0,47,47
B86024-01,21,2,0,2,19,19
R88038-04,0,0,0,0,0,0
R120053-03,0,0,0,0,0,0
B121026-12,5,2,0,2,3,3
B15212-02,1,1,0,1,0,0
B15213-09-Q3,0,0,0,0,0,0
D121001-03,1,1,7,8,0,-7
B15205-03,4,0,0,0,4,4
R141017-03,5,0,0,0,5,5
B86009-36,0,0,0,0,0,0
F82003-02,15,15,1,16,0,-1
D104009-03,65,62,0,62,3,3
P54010-02-C,3,3,0,3,0,0
P56017-01-C,0,0,1,1,0,-1
F83001-01,44,0,0,0,44,44
TP70002-02-Q4,0,0,0,0,0,0
R158002-04,0,0,0,0,0,0
P84069-02-C,1,1,8,9,0,-8
R120059-03,0,0,0,0,0,0
B15213-03,0,0,0,0,0,0
TP13007-01-Q6,0,0,1,1,0,-1
D73014-01,0,0,0,0,0,0
D121021-03,1,1,29,30,0,-29
D120001-02,0,0,0,0,0,0
C97009-02,7,0,0,0,7,7
P84012-02-C,0,0,4,4,0,-4
B15211-01,3,3,0,3,0,0
B86001-36,0,0,0,0,0,0
R141007-08,0,0,0,0,0,0
R120062-04,0,0,0,0,0,0
B86010-33,0,0,4,4,0,-4
D129003-02-F,0,0,0,0,0,0
B86002-09,10,10,23,33,0,-23
D121008-03,30,28,0,28,2,2
B15215-03,0,0,0,0,0,0
D84012-01-Q8,0,0,2,2,0,-2
R120037-09,0,0,0,0,0,0
R120037-01,0,0,0,0,0,0
B86017-19,0,0,0,0,0,0
R141001-06,5,0,0,0,5,5
R93035-07,6,2,0,2,4,4
B15205-01,5,1,0,1,4,4
BrisThr,0,0,0,0,0,0
B86034-02,6,0,0,0,6,6
B86017-16,2,2,0,2,0,0
P123006-05-C,27,8,0,8,19,19
P84016-02-C,3,3,3,6,0,-3
R61014-03,0,0,0,0,0,0
P84073-01-C,4,4,0,4,0,0
R120053-08,0,0,0,0,0,0
R120058-01,0,0,0,0,0,0
D121002-03,0,0,14,14,0,-14
R141034-04,0,0,0,0,0,0
B66009-02,0,0,1,1,0,-1
B86020-31,0,0,0,0,0,0
P84055-03-C,2,2,3,5,0,-3
B86030-02,0,0,0,0,0,0
R120056-02,0,0,0,0,0,0
P81013-01-C,0,0,5,5,0,-5
T58040-01,0,0,0,0,0,0
D121015-01,34,10,0,10,24,24
B86001-32,0,0,0,0,0,0
B86034-03,16,0,0,0,16,16
B86001-06,0,0,0,0,0,0
B15201-05,0,0,1,1,0,-1
B15214-08,2,0,0,0,2,2
R120051-05,0,0,0,0,0,0
R61014-01,0,0,0,0,0,0
B121017-05,10,0,0,0,10,10
D120008-01,0,0,0,0,0,0
R158001-03,0,0,0,0,0,0
R61010-03,0,0,0,0,0,0
P84054-01-C,0,0,13,13,0,-13
R141028-07,6,0,0,0,6,6
R00002-10,1,1,0,1,0,0
B86009-27,0,0,0,0,0,0
B121026-05,0,0,0,0,0,0
B15210-03,8,1,0,1,7,7
F148001-Q-B1,38,4,0,4,34,34
B66009-01,11,11,0,11,0,0
B15223-02,23,2,0,2,21,21
P58014-02-C,0,0,5,5,0,-5
R120061-05,0,0,0,0,0,0
C97009-01,0,0,1,1,0,-1
R171017-05,3,0,0,0,3,3
UWWBASKTRLNATOS,0,0,0,0,0,0
B86010-31,0,0,9,9,0,-9
R120059-02,0,0,0,0,0,0
B86035-03,0,0,0,0,0,0
R88038-01,0,0,0,0,0,0
D104010-03,1,1,21,22,0,-21
D086001-03,2,2,3,5,0,-3
P123011-02-C,26,1,0,1,25,25
R93024-04,7,3,0,3,4,4
R120056-03,0,0,0,0,0,0
B15202-05,4,0,0,0,4,4
R141017-05,3,0,0,0,3,3
T123001-02,1,1,0,1,0,0
R120053-10,0,0,0,0,0,0
R93016-02,0,0,0,0,0,0
R61010-05,16,2,0,2,14,14
R120060-01,0,0,0,0,0,0
R120052-02,0,0,0,0,0,0
B117001-41,507,2,0,2,505,505
D119001-01,2,2,6,8,0,-6
B117001-45,540,0,0,0,540,540
ODST-SL-DN-S5-A2-C0-SA-TK,0,0,0,0,0,0
R61011-02,3,3,0,3,0,0
R141010-03,1,1,8,9,0,-8
D121008-01,25,25,5,30,0,-5
P84056-02-C,45,3,0,3,42,42
T58053-01,0,0,0,0,0,0
D121021-04,1,1,29,30,0,-29
D143013-03,11,1,0,1,10,10
R120051-06,0,0,0,0,0,0
B117001-37,967,4,0,4,963,963
R141013-05,1,1,0,1,0,0
D086001-05,27,23,0,23,4,4
R54013-02,1,1,0,1,0,0
P56036-01-C,2,2,12,14,0,-12
P84060-01-C,1,1,3,4,0,-3
B86007-33,0,0,1,1,0,-1
R120058-06,0,0,0,0,0,0
R120051-02,0,0,0,0,0,0
D129003-01,1,1,1,2,0,-1
B86003-10,1,1,0,1,0,0
D121007-02,3,3,1,4,0,-1
B86011-05,15,0,0,0,15,15
D121008-02,0,0,34,34,0,-34
P84069-01-C,0,0,10,10,0,-10
R120054-01,0,0,0,0,0,0
B15214-02,5,0,0,0,5,5
D119006-02,0,0,2,2,0,-2
B86017-33,0,0,0,0,0,0
R120053-05,0,0,0,0,0,0
B86003-09,0,0,5,5,0,-5
B15214-06,2,0,0,0,2,2
D086002-02,1,1,0,1,0,0
R00002-08,3,0,0,0,3,3
B86017-30,31,1,0,1,30,30
R141031-04,0,0,0,0,0,0
P126010-01-C,3,3,10,13,0,-10
R120057-03,0,0,0,0,0,0
B86020-26,0,0,0,0,0,0
R141030-07,1,1,0,1,0,0
B15214-04,3,0,0,0,3,3
B86034-01,6,0,0,0,6,6
B86020-07,9,0,0,0,9,9
R120061-01,0,0,0,0,0,0
TP13008-01-Q6,1,1,0,1,0,0
P123011-03-C,24,5,0,5,19,19
R88036-03,0,0,0,0,0,0
D086001-02,0,0,0,0,0,0
P58016-02-C,9,9,0,9,0,0
R93035-08,1,1,2,3,0,-2
B86020-01,1,0,0,0,1,1
B121025-04,0,0,1,1,0,-1
B121026-06,0,0,0,0,0,0
P120014-04-C,1,1,12,13,0,-12
R61011-01,0,0,2,2,0,-2
B86004-36,0,0,0,0,0,0
B121027-01,0,0,0,0,0,0
D140030-01,1,1,7,8,0,-7
B15205-02,1,1,0,1,0,0
P56074-01-C,9,9,1,10,0,-1
B15215-08,0,0,1,1,0,-1
156_SOLQUILT_OLIVE,0,0,0,0,0,0
P56037-03-C,2,2,0,2,0,0
R93013-07,3,3,0,3,0,0
R88020-04,0,0,2,2,0,-2
P84055-02-C,10,7,0,7,3,3
P126008-01-C,2,2,0,2,0,0
R88037-08,6,4,0,4,2,2
D155001-04,2,2,0,2,0,0
R88037-05,1,0,0,0,1,1
B15211-06,1,1,0,1,0,0
TP70001-01-Q4,0,0,0,0,0,0
D154004-02,26,0,0,0,26,26
D121004-01,4,4,24,28,0,-24
D081002-01,35,0,0,0,35,35
C97009-03,11,0,0,0,11,11
R133004-01,1,1,0,1,0,0
B86003-36,0,0,0,0,0,0
R133001-03,0,0,0,0,0,0
P120022-01-C,0,0,0,0,0,0
R00002-06,1,1,3,4,0,-3
T58011-01,0,0,8,8,0,-8
D62021-01,2,2,0,2,0,0
T58013-04,0,0,1,1,0,-1
aqoe-rustic-pouring-lg,0,0,0,0,0,0
T139004-01,0,0,20,20,0,-20
R120057-05,0,0,0,0,0,0
D081001-01,35,0,0,0,35,35
R61018-01,0,0,0,0,0,0
D140031-02,0,0,14,14,0,-14
R120006-07,1,1,0,1,0,0
B15201-06,2,0,0,0,2,2
R120059-06,0,0,0,0,0,0
D116002-02,1,1,13,14,0,-13
B15210-06,23,2,0,2,21,21
D086001-08,2,2,0,2,0,0
P84071-01-C,46,7,0,7,39,39
B86014-27,1,1,0,1,0,0
B86011-10,10,7,0,7,3,3
R141025-01,3,3,0,3,0,0
B86017-29,4,0,0,0,4,4
B86007-36,0,0,0,0,0,0
R141007-07,16,0,0,0,16,16
B15207-06,16,0,0,0,16,16
B15215-06,3,0,0,0,3,3
D086001-07,5,5,2,7,0,-2
B121016-04,0,0,3,3,0,-3
R120060-05,0,0,0,0,0,0
R88030-05,2,1,0,1,1,1
B86010-04,2,2,0,2,0,0
B121027-04,2,2,0,2,0,0
P84074-01-C,1,1,0,1,0,0
BSK-GRP-SMK-XLG,0,0,0,0,0,0
D129002-03,0,0,0,0,0,0
P123008-02-C,37,1,0,1,36,36
B121027-03,0,0,0,0,0,0
P126009-01-C,1,1,0,1,0,0
3230024,0,0,0,0,0,0
R120055-04,0,0,0,0,0,0
S104004-01,47,15,0,15,32,32
R141013-03,2,2,0,2,0,0
B86033-02,1,0,0,0,1,1
B66006-01,4,4,0,4,0,0
F148001-Q,0,0,0,0,0,0
R93034-07,0,0,0,0,0,0
R120038-03,1,0,0,0,1,1
B117001-39,425,4,0,4,421,421
B86031-01,2,0,0,0,2,2
B15203-05,2,1,0,1,1,1
B86017-06,8,0,0,0,8,8
SWA-WD-0006,6,4,0,4,2,2
R61015-01,0,0,0,0,0,0
D104011-01,3,3,299,302,0,-299
P84074-02-C,2,1,0,1,1,1
R54013-03,13,0,0,0,13,13
B86009-33,1,1,0,1,0,0
D121009-02,1,1,13,14,0,-13
B117001-48,0,0,0,0,0,0
B86001-16,0,0,0,0,0,0
R120053-01,0,0,0,0,0,0
R120060-02,0,0,0,0,0,0
B15208-02,6,1,0,1,5,5
B86018-09,0,0,13,13,0,-13
B121015-05,24,0,0,0,24,24
B15208-07,0,0,0,0,0,0
R120058-03,0,0,0,0,0,0
ODST-SF-DN-S2-A2-C0-SA-TK,0,0,0,0,0,0
R120058-05,0,0,0,0,0,0
R120036-01,0,0,0,0,0,0
B86033-01,0,0,0,0,0,0
B15212-03,3,1,0,1,2,2
B86003-19,2,2,18,20,0,-18
R158003-03,0,0,0,0,0,0
R00002-12,2,2,0,2,0,0
F148001-K-B1,19,4,0,4,15,15
B15212-06,25,0,0,0,25,25
B86001-37,0,0,0,0,0,0
R120055-01,0,0,0,0,0,0
B66005-02,0,0,1,1,0,-1
R141032-03,0,0,0,0,0,0
D119006-03,0,0,0,0,0,0
R158001-07,0,0,0,0,0,0
R141034-03,0,0,0,0,0,0
R133001-02,0,0,2,2,0,-2
sku-47373934330083,0,0,0,0,0,0
SimpSienThr,0,0,0,0,0,0
B15209-07,0,0,10,10,0,-10
D121018-01,55,16,0,16,39,39
R141004-06,0,0,5,5,0,-5
00004556-002-KI-W-004-B2,0,0,2,2,0,-2
R141030-06,2,2,0,2,0,0
00004556-007-CK-S-007-B3,0,0,1,1,0,-1
B15203-07,0,0,0,0,0,0
B86010-37,0,0,0,0,0,0
00004556-002-KI-W-004-B1,0,0,2,2,0,-2
B86011-36,0,0,0,0,0,0
R120060-04,0,0,0,0,0,0
B117001-52,0,0,0,0,0,0
R61012-02,0,0,0,0,0,0
B117001-51,0,0,0,0,0,0
T58053-02,2,2,0,2,0,0
B15213-01,9,1,0,1,8,8
B86003-31,1,1,0,1,0,0
P84057-02-C,16,3,0,3,13,13
D119021-01,3,3,0,3,0,0
R158002-02,0,0,0,0,0,0
R141012-08,3,2,0,2,1,1
B15213-10-Q3,0,0,0,0,0,0
R141033-04,0,0,0,0,0,0
B86018-36,0,0,0,0,0,0
R158001-16,0,0,0,0,0,0
P84056-03-C,2,2,5,7,0,-5
B15203-06,12,0,0,0,12,12
D104008-02,0,0,16,16,0,-16
P141012-01-C,1,1,8,9,0,-8
P141007-01-C,30,2,0,2,28,28
R120061-06,0,0,0,0,0,0
R141003-05,1,0,0,0,1,1
T58038-01,0,0,0,0,0,0
B15212-08,0,0,0,0,0,0
R141005-07,1,1,1,2,0,-1
D90005-01-K,1,1,0,1,0,0
B15216-03,0,0,0,0,0,0
D056014-02,0,0,0,0,0,0
R141025-07,2,2,0,2,0,0
R158001-02,0,0,0,0,0,0
R158003-02,0,0,0,0,0,0
B86018-01,2,2,9,11,0,-9
D086002-01,1,1,0,1,0,0
B15213-09-Q2,0,0,0,0,0,0
P20001-34,67,0,0,0,67,67
D086001-06,3,3,0,3,0,0
R141004-07,5,5,0,5,0,0
R158002-03,0,0,0,0,0,0
B86019-16,1,1,16,17,0,-16
B66001-03,0,0,0,0,0,0
R141031-02,0,0,0,0,0,0
R141013-01,5,1,0,1,4,4
R120058-04,0,0,0,0,0,0
D73014-02,0,0,0,0,0,0
B86020-36,0,0,0,0,0,0
D121014-03,0,0,30,30,0,-30
B86020-32,0,0,0,0,0,0
D143011-03,0,0,22,22,0,-22
R120060-03,0,0,0,0,0,0
B86016-09,1,1,4,5,0,-4
R151015-01,0,0,2,2,0,-2
D86001-05,13,0,0,0,13,13
D86001-08,5,0,0,0,5,5
B86020-33,0,0,0,0,0,0
R141032-05,0,0,0,0,0,0
P81008-03-C,1,1,1,2,0,-1
P120014-02-C,0,0,18,18,0,-18
R61015-02,0,0,1,1,0,-1
R88038-02,0,0,0,0,0,0
D119011-02,32,0,0,0,32,32
D115006-03,34,0,0,0,34,34
B121027-05,0,0,0,0,0,0
ODST-OT-DN-S0-A0-C1-RM-TK,0,0,0,0,0,0
R133004-02,0,0,2,2,0,-2
B86027-03,32,0,0,0,32,32
D62021-02,13,1,0,1,12,12
D90004-01,0,0,0,0,0,0
ODAS-AC-SCT-SA-TK,0,0,0,0,0,0
SWA-WD-0003,0,0,25,25,0,-25
R120063-04,0,0,0,0,0,0
P126012-01-C,0,0,0,0,0,0
D090009-01,0,0,0,0,0,0
B86002-08,5,5,1,6,0,-1
B86020-37,0,0,0,0,0,0
R93010-04,0,0,0,0,0,0
S104003-01,27,0,0,0,27,27
B86012-36,0,0,0,0,0,0
T58048-01,41,1,0,1,40,40
B121020-03,10,0,0,0,10,10
R141005-06,5,0,0,0,5,5
D121014-01,1,1,13,14,0,-13
B86027-02,8,0,0,0,8,8
P123001-03-C,1,1,4,5,0,-4
B86003-33,0,0,0,0,0,0
B86027-01,3,0,0,0,3,3
R88038-03,0,0,0,0,0,0
P68005-02-C,37,2,0,2,35,35
R88037-02,0,0,0,0,0,0
B15211-07,3,3,0,3,0,0
R88036-02,0,0,0,0,0,0
R93022-08,0,0,0,0,0,0
R120051-08,0,0,0,0,0,0
D126001-08,2,2,1,3,0,-1
B86002-06,6,6,1,7,0,-1
B86026-02,82,6,0,6,76,76
B15201-08,2,0,0,0,2,2
R120051-03,0,0,0,0,0,0
D121009-03,1,1,43,44,0,-43
R120038-02,0,0,0,0,0,0
ODST-AC-DN-S1-A2-C0-SA-TK,0,0,0,0,0,0
B86018-31,1,1,5,6,0,-5
R141004-05,1,1,0,1,0,0
D84022-02,44,0,0,0,44,44
D081002-02,35,0,0,0,35,35
R93024-03,0,0,1,1,0,-1
R61015-04,0,0,0,0,0,0
P120022-02-C,0,0,0,0,0,0
R93036-08,3,0,0,0,3,3
P84057-03-C,13,1,0,1,12,12
B86030-03,67,0,0,0,67,67
R120059-05,0,0,0,0,0,0
P84055-01-C,0,0,2,2,0,-2
B15207-03,5,0,0,0,5,5
R88029-04,0,0,1,1,0,-1
R141032-02,0,0,0,0,0,0
B15201-04,0,0,0,0,0,0
D119006-01,1,0,0,0,1,1
B15218-03,0,0,0,0,0,0
B15211-08,0,0,0,0,0,0
R120051-01,0,0,0,0,0,0
P84054-03-C,2,2,9,11,0,-9
P84072-01-C,3,3,0,3,0,0
R120057-04,0,0,0,0,0,0
R88036-01,0,0,0,0,0,0
D119010-02,0,0,0,0,0,0
SWA-CRY-013,0,0,3,3,0,-3
B117001-44,560,0,0,0,560,560
D90003-01-K,0,0,1,1,0,-1
B86002-37,0,0,0,0,0,0
R141031-03,0,0,0,0,0,0
B121024-06,175,0,0,0,175,175
B86017-31,0,0,0,0,0,0
R00002-02,5,5,0,5,0,0
B86017-04,0,0,2,2,0,-2
B15219-03,0,0,1,1,0,-1
T139007-01,1,1,15,16,0,-15
R141026-06,2,2,0,2,0,0
B86036-01,8,0,0,0,8,8
R93024-02,5,0,0,0,5,5
B121015-04,4,1,0,1,3,3
D143006-01,32,8,0,8,24,24
R93022-05,0,0,0,0,0,0
D119011-01,0,0,0,0,0,0
B66004-02,1,1,1,2,0,-1
B15215-04,9,0,0,0,9,9
P123006-04-C,28,10,0,10,18,18
B86003-26,5,5,3,8,0,-3
R141030-01,22,0,0,0,22,22
R141010-04,0,0,12,12,0,-12
D143014-02,0,0,50,50,0,-50
R141005-08,5,3,0,3,2,2
B121027-06,1,0,0,0,1,1
B86001-31,1,1,5,6,0,-5
B86020-10,12,0,0,0,12,12
R61010-04,0,0,2,2,0,-2
B84003-02,2,2,0,2,0,0
R141003-08,10,2,0,2,8,8
R133004-03,0,0,0,0,0,0
R158001-06,0,0,0,0,0,0
B15213-04,2,0,0,0,2,2
R120063-03,0,0,0,0,0,0
B15202-06,0,0,0,0,0,0
R61014-02,3,0,0,0,3,3
R171017-01,0,0,2,2,0,-2
R120062-01,0,0,0,0,0,0
R120059-04,0,0,0,0,0,0
P84020-01-C,3,2,0,2,1,1
R120062-03,0,0,0,0,0,0
P123007-01-C,6,6,0,6,0,0
D120007-02,0,0,1,1,0,-1
R54015-02,8,0,0,0,8,8
R141026-07,4,0,0,0,4,4
R141032-01,0,0,0,0,0,0
D119007-02,2,2,0,2,0,0
R141019-07,12,4,0,4,8,8
ODST-AC-DN-S1-A2-C0-RM-TK,0,0,0,0,0,0
B15203-04,0,0,0,0,0,0
R141034-01,0,0,0,0,0,0
D119007-03,0,0,4,4,0,-4
P126007-02-C,0,0,0,0,0,0
D157001-01,0,0,0,0,0,0
R88018-08,4,2,0,2,2,2
R158001-14,0,0,0,0,0,0
R120053-09,0,0,0,0,0,0
B15201-01,2,0,0,0,2,2
B86009-37,0,0,0,0,0,0
D121009-01,109,10,0,10,99,99
D143014-08,0,0,50,50,0,-50
R120037-02,0,0,0,0,0,0
R120053-06,0,0,0,0,0,0
B121017-01,9,0,0,0,9,9
T12001-03,0,0,2,2,0,-2
D119010-01,1,1,1,2,0,-1
B15207-04,27,0,0,0,27,27
P81008-01-C,34,34,0,34,0,0
D104012-01,0,0,0,0,0,0
D154005-01,0,0,4,4,0,-4
D157001-02,1,1,3,4,0,-3
B100001-01,0,0,4,4,0,-4
B86002-33,0,0,0,0,0,0
F137001-01,0,0,2,2,0,-2
B86016-16,0,0,0,0,0,0
B131001-03,1,1,2,3,0,-2
R141013-02,0,0,4,4,0,-4
B86038-02,38,3,0,3,35,35
R120036-03,1,0,0,0,1,1
R120057-01,0,0,0,0,0,0
R141017-07,1,1,0,1,0,0
R141013-04,1,1,0,1,0,0
R120006-08,3,2,0,2,1,1
D129008-01,0,0,47,47,0,-47
D90005-01,0,0,0,0,0,0
R141016-01,0,0,0,0,0,0
B15213-10-Q2,0,0,0,0,0,0
B15208-03,14,0,0,0,14,14
P120013-04-C,0,0,7,7,0,-7
R120055-03,0,0,0,0,0,0
R141027-05,0,0,0,0,0,0
B15203-03,7,0,0,0,7,7
B86032-02,0,0,0,0,0,0
R120052-04,0,0,0,0,0,0
B86002-36,0,0,0,0,0,0
R158001-15,0,0,0,0,0,0
D121021-01,1,1,7,8,0,-7
D115007-02,0,0,0,0,0,0
B86028-01,20,6,0,6,14,14
P84010-02-C,5,5,7,12,0,-7
P54010-01-C,4,4,0,4,0,0
b117001-54,0,0,0,0,0,0
B86016-10,2,0,0,0,2,2
R141028-01,16,0,0,0,16,16
P84018-02-C,0,0,6,6,0,-6
B86012-31,2,2,6,8,0,-6
R141004-03,4,0,0,0,4,4
R120060-06,0,0,0,0,0,0
R61011-04,1,1,0,1,0,0
R120052-03,0,0,0,0,0,0
D104011-02,5,5,55,60,0,-55
ODST-SL-DN-S5-A2-C0-RM-TK,0,0,0,0,0,0
B15205-05,9,1,0,1,8,8
R141028-05,12,0,0,0,12,12
R93005-03,0,0,0,0,0,0
R171017-06,0,0,0,0,0,0
R141010-10,0,0,2,2,0,-2
R93042-06,0,0,0,0,0,0
T58054-01,0,0,3,3,0,-3
B117001-47,0,0,0,0,0,0
R133001-01,0,0,0,0,0,0
00004556-008-KI-S-001-B1,0,0,1,1,0,-1
R133002-03,3,3,0,3,0,0
T58012-01-K-GW,0,0,0,0,0,0
D154003-01,0,0,0,0,0,0
D78002-02,0,0,0,0,0,0
C113004-02-B,4,0,0,0,4,4
R93014-01,0,0,0,0,0,0
R141020-02,0,0,0,0,0,0
R54018-01,0,0,0,0,0,0
C83003-01,0,0,0,0,0,0
D62019-02,0,0,0,0,0,0
B86100-25,8,1,0,1,7,7
B86012-17,0,0,0,0,0,0
B86101-23,1,0,0,0,1,1
B86020-20,0,0,0,0,0,0
B121007-03,0,0,0,0,0,0
D081001-02,36,0,0,0,36,36
R93040-08,0,0,0,0,0,0
BSK-BTY-NAT-LRG,0,0,0,0,0,0
P120005-01-C,70,0,0,0,70,70
aqoe-rustic-spoon,0,0,0,0,0,0
D129005-01,16,0,0,0,16,16
BSK-GRP-NAT-XLG,0,0,0,0,0,0
B86001-04,0,0,0,0,0,0
R93019-01,68,0,0,0,68,68
B15218-01,1,1,14,15,0,-14
00004556-002-KI-W-004-B3,0,0,2,2,0,-2
R120063-02,0,0,0,0,0,0
R141029-05,0,0,0,0,0,0
B86003-30,4,4,4,8,0,-4
B15213-07,1,1,1,2,0,-1
R93028-02,0,0,0,0,0,0
R161016-01,0,0,0,0,0,0
C83004-01,13,0,0,0,13,13
R126008-07,0,0,0,0,0,0
D73007-02,0,0,0,0,0,0
R114003-02,9,0,0,0,9,9
R120025-03,0,0,0,0,0,0
C10001-02-B,3,0,0,0,3,3
R126008-05,0,0,0,0,0,0
D115011-01,0,0,0,0,0,0
R93041-03,0,0,0,0,0,0
R93038-05,0,0,0,0,0,0
B86102-18,2,0,0,0,2,2
D10501-01,26,0,0,0,26,26
D10601-01,0,0,0,0,0,0
B86101-09,1,0,0,0,1,1
B86008-17,0,0,0,0,0,0
B86015-18,0,0,0,0,0,0
B121012-03,0,0,0,0,0,0
D84008-03-Q6,0,0,0,0,0,0
R120054-03,0,0,0,0,0,0
R141011-04,5,1,0,1,4,4
R120057-06,0,0,0,0,0,0
R141025-06,2,2,6,8,0,-6
P58016-01-C,7,7,6,13,0,-6
R141026-01,0,0,5,5,0,-5
R141010-02,0,0,8,8,0,-8
D84018-03,0,0,0,0,0,0
B86018-26,0,0,6,6,0,-6
B86021-32,0,0,8,8,0,-8
R141011-07,3,3,2,5,0,-2
B15213-02,18,0,0,0,18,18
F148001-K-B2,18,4,0,4,14,14
B86019-02,1,1,11,12,0,-11
B86010-18,1,1,0,1,0,0
T58003-01,1,1,0,1,0,0
T58014-01,1,1,0,1,0,0
B86016-18,0,0,0,0,0,0
C10001-03-C,0,0,0,0,0,0
R141020-05,0,0,0,0,0,0
D154001-01,0,0,0,0,0,0
R93013-02,0,0,0,0,0,0
R61017-01,8,0,0,0,8,8
D119016-02,0,0,3,3,0,-3
D73001-01-M,0,0,0,0,0,0
R93044-02,0,0,0,0,0,0
R114003-01,0,0,0,0,0,0
D115005-01,0,0,0,0,0,0
R120026-02,0,0,0,0,0,0
R120029-03,1,0,0,0,1,1
R54008-01,14,1,0,1,13,13
R61009-03,0,0,0,0,0,0
R93043-05,0,0,0,0,0,0
B121001-01,0,0,0,0,0,0
D121020-06,0,0,0,0,0,0
P68007-01-C,0,0,0,0,0,0
SWA-LIB-0006,446,0,0,0,446,446
B121008-01,0,0,0,0,0,0
D62005-01,0,0,0,0,0,0
B86103-05,21,0,0,0,21,21
FAB-MLY-001,0,0,0,0,0,0
B117001-46,500,0,0,0,500,500
R151015-02,0,0,3,3,0,-3
SWA-CRY-004,0,0,20,20,0,-20
R158001-01,0,0,0,0,0,0
P58014-01-C,1,1,14,15,0,-14
R141004-02,0,0,0,0,0,0
B86017-27,11,1,0,1,10,10
B131001-02,63,4,0,4,59,59
B121020-04,20,1,0,1,19,19
B15201-02,2,0,0,0,2,2
B15214-07,4,0,0,0,4,4
ODAS-AC-DN-RM-TK,0,0,0,0,0,0
R88037-03,0,0,0,0,0,0
P84043-02-C,10,5,0,5,5,5
R158001-19,0,0,0,0,0,0
R141033-01,0,0,0,0,0,0
B86011-09,2,2,5,7,0,-5
P120020-01-C,0,0,0,0,0,0
B86020-09,5,0,0,0,5,5
R61012-03,0,0,1,1,0,-1
00004556-004-KI-S-004-B2,0,0,1,1,0,-1
B121028-01,1,1,0,1,0,0
00004556-006-KI-S-004-B3,0,0,1,1,0,-1
00004556-008-KI-S-001-B2,0,0,1,1,0,-1
P84068-01-C,18,2,0,2,16,16
R88025-05,1,0,0,0,1,1
R141018-06,0,0,0,0,0,0
D115007-01,0,0,0,0,0,0
R120010-03,0,0,0,0,0,0
R161016-02,0,0,0,0,0,0
R84008-03,0,0,0,0,0,0
R61009-05,0,0,0,0,0,0
R141021-05,0,0,0,0,0,0
D140029-01,0,0,0,0,0,0
B121002-04,0,0,0,0,0,0
T58055-01,3,3,0,3,0,0
B121013-03,0,0,0,0,0,0
B86001-18,1,1,0,1,0,0
P58015-01-C,0,0,0,0,0,0
P84021-03-C,0,0,0,0,0,0
B86022-05,0,0,0,0,0,0
P120013-01-C,0,0,3,3,0,-3
R141032-07,0,0,0,0,0,0
T58039-01,0,0,3,3,0,-3
R141031-01,0,0,0,0,0,0
D086001-01,1,1,1,2,0,-1
B15204-06,1,1,0,1,0,0
R120006-05,0,0,0,0,0,0
D143014-01,0,0,38,38,0,-38
R120053-02,0,0,0,0,0,0
B86011-37,0,0,0,0,0,0
R120052-01,0,0,0,0,0,0
00004556-006-KI-S-004-B2,0,0,1,1,0,-1
R61012-01,1,0,0,0,1,1
00004556-004-QU-S-001-B1,0,0,3,3,0,-3
D121015-03,4,2,0,2,2,2
00004556-004-KI-S-004-B1,0,0,1,1,0,-1
F137001-02,6,0,0,0,6,6
B86100-06,11,1,0,1,10,10
R84008-02,0,0,0,0,0,0
R61010-02,0,0,0,0,0,0
R61009-04,0,0,0,0,0,0
R84008-01,0,0,0,0,0,0
F070001-01,0,0,0,0,0,0
R161016-05,4,0,0,0,4,4
R141020-03,0,0,0,0,0,0
R54027-02,13,1,0,1,12,12
R141021-06,0,0,0,0,0,0
F97010-01,0,0,0,0,0,0
B86023-10,0,0,0,0,0,0
FAB-MLY-002,0,0,0,0,0,0
D62018-02,0,0,0,0,0,0
SWA-LIB-0002,660,0,0,0,660,660
P56068-02-C,0,0,0,0,0,0
T58052-01,0,0,0,0,0,0
P84021-04-C,0,0,0,0,0,0
P67003-01-C,0,0,0,0,0,0
B86018-18,0,0,1,1,0,-1
B84004-01,0,0,5,5,0,-5
P120013-02-C,1,1,5,6,0,-5
B117001-53,0,0,0,0,0,0
F137001-04,7,0,0,0,7,7
B15205-07,0,0,0,0,0,0
B86008-36,0,0,0,0,0,0
ODST-SF-DN-S2-A2-C0-RM-TK,0,0,0,0,0,0
D121014-02,0,0,4,4,0,-4
P141010-01-C,5,5,1,6,0,-1
B131001-01,2,2,1,3,0,-1
R93034-05,0,0,1,1,0,-1
B15202-08,0,0,3,3,0,-3
